support,itemsets
0.017447672283650902,"frozenset({'item', 'like', 'good'})"
0.017156962748378145,"frozenset({'like', 'good', 'sell', 'buy'})"
0.017177363417520096,"frozenset({'item', 'like', 'good', 'sell'})"
0.017060059569953896,"frozenset({'item', 'like', 'good', 'buy'})"
0.01684585254396344,"frozenset({'item', 'good', 'buy', 'like', 'sell'})"
0.011449875555918233,"frozenset({'sugar', 'flour'})"
0.014382471745073238,"frozenset({'flour', 'buy'})"
0.024547105145048757,"frozenset({'pig', 'buy'})"
0.02095148720878045,"frozenset({'feed', 'pig'})"
0.016677547023542374,"frozenset({'raise', 'pig'})"
0.01387755518381003,"frozenset({'pig', 'supply'})"
0.017381370108939573,"frozenset({'pig', 'feed', 'buy'})"
0.013999959198661717,"frozenset({'raise', 'pig', 'buy'})"
0.013790852339956751,"frozenset({'raise', 'feed', 'pig'})"
0.012327104329021992,"frozenset({'raise', 'pig', 'feed', 'buy'})"
0.013495042637398506,"frozenset({'feed', 'pig', 'supply'})"
0.013326737116977436,"frozenset({'raise', 'pig', 'supply'})"
0.01241380717287527,"frozenset({'pig', 'buy', 'supply'})"
0.01316863193112734,"frozenset({'raise', 'feed', 'pig', 'supply'})"
0.012148598474029949,"frozenset({'pig', 'feed', 'buy', 'supply'})"
0.012036394793749235,"frozenset({'raise', 'pig', 'buy', 'supply'})"
0.011903790444326575,"frozenset({'raise', 'buy', 'feed', 'pig', 'supply'})"
0.015172997674323717,"frozenset({'buy', 'drink'})"
0.010123832061691623,"frozenset({'sand', 'cement'})"
0.010536945611816067,"frozenset({'solar', 'light'})"
0.012087396466604105,"frozenset({'snack', 'buy'})"
0.012510710351299522,"frozenset({'hybrid', 'seed'})"
0.01246480884573014,"frozenset({'hybrid', 'fertilizer'})"
0.011301970704639112,"frozenset({'hybrid', 'purchase'})"
0.01246480884573014,"frozenset({'hybrid', 'seed', 'fertilizer'})"
0.011281570035497164,"frozenset({'hybrid', 'fertilizer', 'purchase'})"
0.011281570035497164,"frozenset({'hybrid', 'seed', 'purchase'})"
0.011281570035497164,"frozenset({'hybrid', 'seed', 'fertilizer', 'purchase'})"
0.011393773715777877,"frozenset({'beverage', 'buy'})"
0.01051654494267412,"frozenset({'beverage', 'sell'})"
0.010950059161940511,"frozenset({'pesticide', 'buy'})"
0.011643681912766738,"frozenset({'pesticide', 'fertilizer'})"
0.02383308172508058,"frozenset({'can', 'buy'})"
0.02359847402994818,"frozenset({'good', 'can'})"
0.019110326818719655,"frozenset({'item', 'can'})"
0.013224733771267698,"frozenset({'food', 'can'})"
0.013199232934840262,"frozenset({'can', 'product'})"
0.012209800481455792,"frozenset({'can', 'grocery'})"
0.01827899955118528,"frozenset({'can', 'sell'})"
0.01688665388224734,"frozenset({'like', 'can'})"
0.02148700477375658,"frozenset({'good', 'can', 'buy'})"
0.01898282263658248,"frozenset({'item', 'good', 'can'})"
0.018641111428454853,"frozenset({'item', 'can', 'buy'})"
0.018559508751887062,"frozenset({'item', 'good', 'can', 'buy'})"
0.01268411603900608,"frozenset({'food', 'can', 'buy'})"
0.011985393120894366,"frozenset({'good', 'food', 'can'})"
0.010587947284670936,"frozenset({'item', 'food', 'can'})"
0.010450242767962789,"frozenset({'can', 'food', 'sell'})"
0.01160798074176833,"frozenset({'good', 'food', 'can', 'buy'})"
0.010506344608103145,"frozenset({'item', 'food', 'good', 'can'})"
0.010455342935248276,"frozenset({'item', 'food', 'can', 'buy'})"
0.010404341262393407,"frozenset({'item', 'good', 'can', 'buy', 'food'})"
0.010378840425965971,"frozenset({'can', 'good', 'food', 'sell'})"
0.010210534905544901,"frozenset({'can', 'food', 'sell', 'buy'})"
0.010016728548696396,"frozenset({'item', 'can', 'food', 'sell'})"
0.010159533232690032,"frozenset({'good', 'can', 'buy', 'food', 'sell'})"
0.012908523399567506,"frozenset({'good', 'can', 'product'})"
0.01269941654086254,"frozenset({'buy', 'can', 'product'})"
0.012021094291892773,"frozenset({'item', 'can', 'product'})"
0.012128197804888,"frozenset({'can', 'sell', 'product'})"
0.011684483251050634,"frozenset({'like', 'can', 'product'})"
0.012459708678444653,"frozenset({'buy', 'good', 'can', 'product'})"
0.011985393120894366,"frozenset({'item', 'good', 'can', 'product'})"
0.011873189440613652,"frozenset({'buy', 'item', 'can', 'product'})"
0.011781386429474888,"frozenset({'item', 'can', 'sell', 'product'})"
0.011847688604186217,"frozenset({'item', 'good', 'can', 'buy', 'product'})"
0.011755885593047452,"frozenset({'item', 'good', 'can', 'product', 'sell'})"
0.011653882247337712,"frozenset({'item', 'can', 'product', 'buy', 'sell'})"
0.011633481578195765,"frozenset({'item', 'good', 'can', 'buy', 'product', 'sell'})"
0.012097596801175078,"frozenset({'can', 'good', 'sell', 'product'})"
0.0118935901097556,"frozenset({'buy', 'can', 'sell', 'product'})"
0.011873189440613652,"frozenset({'good', 'can', 'buy', 'product', 'sell'})"
0.011638581745481252,"frozenset({'like', 'good', 'can', 'product'})"
0.011505977396058591,"frozenset({'item', 'like', 'can', 'product'})"
0.011505977396058591,"frozenset({'buy', 'like', 'can', 'product'})"
0.011383573381206904,"frozenset({'like', 'can', 'sell', 'product'})"
0.011490676894202129,"frozenset({'item', 'good', 'can', 'product', 'like'})"
0.011465176057774695,"frozenset({'good', 'can', 'buy', 'product', 'like'})"
0.011398873883063364,"frozenset({'item', 'can', 'product', 'buy', 'like'})"
0.011383573381206904,"frozenset({'item', 'good', 'can', 'buy', 'product', 'like'})"
0.011368272879350442,"frozenset({'good', 'can', 'product', 'like', 'sell'})"
0.011342772042923008,"frozenset({'item', 'can', 'product', 'like', 'sell'})"
0.011250969031784243,"frozenset({'can', 'product', 'buy', 'like', 'sell'})"
0.011327471541066546,"frozenset({'item', 'good', 'can', 'product', 'like', 'sell'})"
0.011235668529927781,"frozenset({'item', 'can', 'product', 'buy', 'like', 'sell'})"
0.011235668529927781,"frozenset({'good', 'can', 'buy', 'product', 'like', 'sell'})"
0.011220368028071321,"frozenset({'item', 'good', 'can', 'buy', 'product', 'like', 'sell'})"
0.011970092619037904,"frozenset({'can', 'good', 'grocery'})"
0.011755885593047452,"frozenset({'can', 'grocery', 'buy'})"
0.011184666857072912,"frozenset({'item', 'can', 'grocery'})"
0.011541678567057,"frozenset({'can', 'good', 'grocery', 'buy'})"
0.01113876535150353,"frozenset({'item', 'can', 'good', 'grocery'})"
0.011016361336651842,"frozenset({'item', 'can', 'grocery', 'buy'})"
0.01098576033293892,"frozenset({'item', 'good', 'can', 'buy', 'grocery'})"
0.018136194867191643,"frozenset({'can', 'good', 'sell'})"
0.017274266595944346,"frozenset({'can', 'sell', 'buy'})"
0.016708148027255294,"frozenset({'item', 'can', 'sell'})"
0.017177363417520096,"frozenset({'can', 'good', 'sell', 'buy'})"
0.016672446856256885,"frozenset({'item', 'can', 'good', 'sell'})"
0.016407238157411564,"frozenset({'item', 'can', 'sell', 'buy'})"
0.01638173732098413,"frozenset({'item', 'good', 'can', 'buy', 'sell'})"
0.016784650536537597,"frozenset({'like', 'good', 'can'})"
0.015932922599861274,"frozenset({'like', 'can', 'buy'})"
0.015749316577583744,"frozenset({'like', 'can', 'sell'})"
0.015718715573870824,"frozenset({'item', 'like', 'can'})"
0.015836019421437024,"frozenset({'like', 'good', 'can', 'buy'})"
0.015728915908441797,"frozenset({'like', 'can', 'good', 'sell'})"
0.015346403362030275,"frozenset({'like', 'can', 'sell', 'buy'})"
0.015326002692888327,"frozenset({'good', 'can', 'buy', 'like', 'sell'})"
0.015683014402872415,"frozenset({'item', 'like', 'good', 'can'})"
0.0154535068750255,"frozenset({'item', 'can', 'sell', 'like'})"
0.015433106205883554,"frozenset({'item', 'like', 'can', 'buy'})"
0.015433106205883554,"frozenset({'item', 'good', 'can', 'like', 'sell'})"
0.015397405034885145,"frozenset({'item', 'good', 'can', 'buy', 'like'})"
0.0152188991798931,"frozenset({'item', 'can', 'buy', 'like', 'sell'})"
0.015198498510751153,"frozenset({'item', 'good', 'can', 'buy', 'like', 'sell'})"
0.05149638908156187,"frozenset({'water', 'drinking'})"
0.04814557917499694,"frozenset({'drinking', 'provide'})"
0.046906238524623604,"frozenset({'drinking', 'buy'})"
0.04573320004896161,"frozenset({'drinking', 'family'})"
0.04814557917499694,"frozenset({'water', 'drinking', 'provide'})"
0.046809335346199354,"frozenset({'water', 'drinking', 'buy'})"
0.04647272430535722,"frozenset({'drinking', 'provide', 'buy'})"
0.04647272430535722,"frozenset({'water', 'drinking', 'provide', 'buy'})"
0.04573320004896161,"frozenset({'water', 'drinking', 'family'})"
0.045631196703251865,"frozenset({'provide', 'drinking', 'family'})"
0.045437390346403365,"frozenset({'drinking', 'family', 'buy'})"
0.045631196703251865,"frozenset({'water', 'provide', 'drinking', 'family'})"
0.045437390346403365,"frozenset({'water', 'drinking', 'family', 'buy'})"
0.045437390346403365,"frozenset({'provide', 'drinking', 'family', 'buy'})"
0.045437390346403365,"frozenset({'provide', 'water', 'drinking', 'buy', 'family'})"
0.04979803337549472,"frozenset({'water', 'safe'})"
0.04977253253906728,"frozenset({'drinking', 'safe'})"
0.047079644212330164,"frozenset({'provide', 'safe'})"
0.04688073768819617,"frozenset({'safe', 'buy'})"
0.046039210086090826,"frozenset({'family', 'safe'})"
0.04977253253906728,"frozenset({'water', 'drinking', 'safe'})"
0.046773634175200945,"frozenset({'water', 'provide', 'safe'})"
0.04676853400791546,"frozenset({'drinking', 'safe', 'provide'})"
0.04676853400791546,"frozenset({'water', 'drinking', 'safe', 'provide'})"
0.0466359296584928,"frozenset({'provide', 'safe', 'buy'})"
0.04655432698192501,"frozenset({'water', 'safe', 'buy'})"
0.046539026480068545,"frozenset({'drinking', 'safe', 'buy'})"
0.04645742380350076,"frozenset({'water', 'provide', 'safe', 'buy'})"
0.046539026480068545,"frozenset({'water', 'drinking', 'safe', 'buy'})"
0.046452323636215265,"frozenset({'drinking', 'safe', 'provide', 'buy'})"
0.046452323636215265,"frozenset({'provide', 'safe', 'water', 'drinking', 'buy'})"
0.04587090456566975,"frozenset({'family', 'safe', 'provide'})"
0.04573320004896161,"frozenset({'water', 'family', 'safe'})"
0.04572809988167612,"frozenset({'drinking', 'safe', 'family'})"
0.045656697539679304,"frozenset({'family', 'safe', 'buy'})"
0.045631196703251865,"frozenset({'water', 'family', 'safe', 'provide'})"
0.04572809988167612,"frozenset({'water', 'drinking', 'safe', 'family'})"
0.04562609653596638,"frozenset({'provide', 'drinking', 'safe', 'family'})"
0.04562609653596638,"frozenset({'provide', 'safe', 'water', 'drinking', 'family'})"
0.04560059569953895,"frozenset({'family', 'safe', 'provide', 'buy'})"
0.04544249051368885,"frozenset({'water', 'family', 'safe', 'buy'})"
0.045437390346403365,"frozenset({'drinking', 'safe', 'family', 'buy'})"
0.04544249051368885,"frozenset({'provide', 'safe', 'water', 'buy', 'family'})"
0.045437390346403365,"frozenset({'provide', 'safe', 'drinking', 'buy', 'family'})"
0.045437390346403365,"frozenset({'safe', 'water', 'drinking', 'buy', 'family'})"
0.045437390346403365,"frozenset({'provide', 'safe', 'water', 'drinking', 'buy', 'family'})"
0.05015504508547881,"frozenset({'water', 'filter'})"
0.049685829695214005,"frozenset({'drinking', 'filter'})"
0.04968072952792851,"frozenset({'safe', 'filter'})"
0.04688073768819617,"frozenset({'filter', 'buy'})"
0.04669713166591864,"frozenset({'provide', 'filter'})"
0.04575870088538904,"frozenset({'family', 'filter'})"
0.049685829695214005,"frozenset({'water', 'drinking', 'filter'})"
0.04968072952792851,"frozenset({'water', 'safe', 'filter'})"
0.04967562936064303,"frozenset({'drinking', 'safe', 'filter'})"
0.04967562936064303,"frozenset({'water', 'drinking', 'safe', 'filter'})"
0.046773634175200945,"frozenset({'water', 'filter', 'buy'})"
0.046503325309070136,"frozenset({'drinking', 'filter', 'buy'})"
0.04649822514178465,"frozenset({'safe', 'filter', 'buy'})"
0.046503325309070136,"frozenset({'water', 'drinking', 'filter', 'buy'})"
0.04649822514178465,"frozenset({'water', 'safe', 'filter', 'buy'})"
0.046493124974499166,"frozenset({'drinking', 'safe', 'filter', 'buy'})"
0.046493124974499166,"frozenset({'safe', 'water', 'drinking', 'buy', 'filter'})"
0.04669713166591864,"frozenset({'water', 'provide', 'filter'})"
0.04668183116406218,"frozenset({'provide', 'drinking', 'filter'})"
0.046676730996776696,"frozenset({'provide', 'safe', 'filter'})"
0.04642682279978783,"frozenset({'provide', 'filter', 'buy'})"
0.04668183116406218,"frozenset({'water', 'provide', 'drinking', 'filter'})"
0.046676730996776696,"frozenset({'water', 'provide', 'safe', 'filter'})"
0.04667163082949121,"frozenset({'provide', 'drinking', 'safe', 'filter'})"
0.04667163082949121,"frozenset({'provide', 'safe', 'water', 'drinking', 'filter'})"
0.04642682279978783,"frozenset({'water', 'provide', 'filter', 'buy'})"
0.046416622465216856,"frozenset({'provide', 'drinking', 'filter', 'buy'})"
0.04641152229793137,"frozenset({'provide', 'safe', 'filter', 'buy'})"
0.046416622465216856,"frozenset({'provide', 'water', 'drinking', 'buy', 'filter'})"
0.04641152229793137,"frozenset({'provide', 'safe', 'water', 'buy', 'filter'})"
0.046406422130645886,"frozenset({'provide', 'safe', 'drinking', 'buy', 'filter'})"
0.046406422130645886,"frozenset({'provide', 'safe', 'water', 'drinking', 'buy', 'filter'})"
0.04575870088538904,"frozenset({'water', 'family', 'filter'})"
0.04573320004896161,"frozenset({'family', 'safe', 'filter'})"
0.04572809988167612,"frozenset({'family', 'drinking', 'filter'})"
0.04563629687053735,"frozenset({'provide', 'family', 'filter'})"
0.0454628911828308,"frozenset({'family', 'filter', 'buy'})"
0.04573320004896161,"frozenset({'water', 'family', 'safe', 'filter'})"
0.04572809988167612,"frozenset({'family', 'drinking', 'safe', 'filter'})"
0.04572809988167612,"frozenset({'family', 'drinking', 'water', 'filter'})"
0.04572809988167612,"frozenset({'safe', 'water', 'drinking', 'family', 'filter'})"
0.04563629687053735,"frozenset({'water', 'provide', 'family', 'filter'})"
0.045631196703251865,"frozenset({'provide', 'family', 'safe', 'filter'})"
0.04562609653596638,"frozenset({'family', 'provide', 'drinking', 'filter'})"
0.045631196703251865,"frozenset({'provide', 'safe', 'water', 'family', 'filter'})"
0.04562609653596638,"frozenset({'provide', 'water', 'drinking', 'family', 'filter'})"
0.04562609653596638,"frozenset({'provide', 'safe', 'drinking', 'family', 'filter'})"
0.04562609653596638,"frozenset({'provide', 'safe', 'water', 'drinking', 'family', 'filter'})"
0.0454628911828308,"frozenset({'water', 'family', 'filter', 'buy'})"
0.04544249051368885,"frozenset({'provide', 'family', 'filter', 'buy'})"
0.04544249051368885,"frozenset({'family', 'safe', 'filter', 'buy'})"
0.045437390346403365,"frozenset({'family', 'drinking', 'filter', 'buy'})"
0.04544249051368885,"frozenset({'provide', 'water', 'buy', 'family', 'filter'})"
0.04544249051368885,"frozenset({'safe', 'water', 'buy', 'family', 'filter'})"
0.045437390346403365,"frozenset({'water', 'drinking', 'buy', 'family', 'filter'})"
0.04544249051368885,"frozenset({'provide', 'safe', 'buy', 'family', 'filter'})"
0.045437390346403365,"frozenset({'provide', 'drinking', 'buy', 'family', 'filter'})"
0.045437390346403365,"frozenset({'safe', 'drinking', 'buy', 'family', 'filter'})"
0.04544249051368885,"frozenset({'provide', 'safe', 'water', 'buy', 'family', 'filter'})"
0.045437390346403365,"frozenset({'provide', 'water', 'drinking', 'buy', 'family', 'filter'})"
0.045437390346403365,"frozenset({'safe', 'water', 'drinking', 'buy', 'family', 'filter'})"
0.045437390346403365,"frozenset({'provide', 'safe', 'drinking', 'buy', 'family', 'filter'})"
0.045437390346403365,"frozenset({'provide', 'safe', 'water', 'drinking', 'buy', 'family', 'filter'})"
0.019666245052837733,"frozenset({'farm', 'input'})"
0.014239667061079604,"frozenset({'input', 'buy'})"
0.010429842098820842,"frozenset({'farm', 'input', 'buy'})"
0.01639703782284059,"frozenset({'sanitary', 'toilet'})"
0.016096127952996857,"frozenset({'sanitary', 'build'})"
0.01581051858500959,"frozenset({'sanitary', 'family'})"
0.016029825778285527,"frozenset({'sanitary', 'build', 'toilet'})"
0.015779917581296668,"frozenset({'sanitary', 'family', 'toilet'})"
0.015734016075727286,"frozenset({'sanitary', 'build', 'family'})"
0.015713615406585335,"frozenset({'sanitary', 'build', 'family', 'toilet'})"
0.01137337304663593,"frozenset({'personal', 'product'})"
0.010572646782814476,"frozenset({'personal', 'care'})"
0.010312538251254642,"frozenset({'personal', 'buy'})"
0.01055224611367253,"frozenset({'personal', 'care', 'product'})"
0.01017993390183198,"frozenset({'buy', 'personal', 'product'})"
